new_screening_id,previous_screening_id,match_method,manual_level3_decision,new_title,previous_title,year,doi
NS0767,NS0766,doi,OUT,"Mobile, multimodal, vision-based data acquisition system for passive monitoring in production and intralogistics","Mobile, multimodal, vision-based data acquisition system for passive monitoring in production and intralogistics",2026,10.1016/j.procir.2026.01.017
NS0769,NS0768,doi,OUT,A state-of-the-art survey on cognitive digital twins for resilient and sustainable manufacturing,A state-of-the-art survey on cognitive digital twins for resilient and sustainable manufacturing,2026,10.1007/s10845-026-02886-4
NS0771,NS0770,doi,OUT,Proximity Effect Correction Technology in Maskless Optical Exposure Micro-Nano Fabrication (Invited); [无掩模光学曝光微纳加工中的邻近效应修正技术 (特邀)],Proximity Effect Correction Technology in Maskless Optical Exposure Micro-Nano Fabrication (Invited); [无掩模光学曝光微纳加工中的邻近效应修正技术 (特邀)],2026,10.3788/AOS251952
NS0772,NS0772,doi,OUT,Agent-Based Decentralized Manufacturing Execution System via Employment Network Collaboration,Agent-Based Decentralized Manufacturing Execution System via Employment Network Collaboration,2026,10.3390/app16010386
NS0773,NS0773,doi,OUT,AI-Driven Digital Twins for Manufacturing: A Review Across Hierarchical Manufacturing System Levels,AI-Driven Digital Twins for Manufacturing: A Review Across Hierarchical Manufacturing System Levels,2026,10.3390/s26010124
NS0775,NS0294,doi,OUT,High-fidelity digital twin implementation for the yaskawa GP4 robot via YMConnect and high-speed ethernet communication,High-fidelity digital twin implementation for the yaskawa GP4 robot via YMConnect and high-speed ethernet communication,2026,10.1007/s12008-026-02596-4
NS0779,NS0778,doi,OUT,"Cognitive Digital Twin frameworks in manufacturing—A critical survey, evaluation criteria, and future directions","Cognitive Digital Twin frameworks in manufacturing—A critical survey, evaluation criteria, and future directions",2025,10.1016/j.jmsy.2025.10.004
NS0781,NS0780,doi,OUT,Precision Futures: Leveraging Modern Technology for Intelligent On-Farm Planning and Production Efficiency,Precision Futures: Leveraging Modern Technology for Intelligent On-Farm Planning and Production Efficiency,2026,10.1007/978-3-032-17907-4_9
NS0782,NS0781,doi,IN,Automatic Calibration and Update of a Digital Twin for Plug & Produce,Automatic Calibration and Update of a Digital Twin for Plug & Produce,2025,10.3390/s25226885
NS0787,NS0786,doi,OUT,Predictive Maintenance in Pharma Manufacturing: Challenges and Strategic Directions †,Predictive Maintenance in Pharma Manufacturing: Challenges and Strategic Directions †,2026,10.3390/engproc2025112080
NS0788,NS0788,doi,OUT,Key technology of digital twin modeling for production process of flexible production line based on data,Key technology of digital twin modeling for production process of flexible production line based on data,2025,10.1145/3766671.3767039
NS0790,NS0790,doi,OUT,"A review of additive manufacturing techniques for wind turbine blade production: capabilities, AI integration, and Scale-Up Potential","A review of additive manufacturing techniques for wind turbine blade production: capabilities, AI integration, and Scale-Up Potential",2026,10.3389/fmech.2026.1781579
NS0793,NS0302,doi,OUT,An efficient end-to-end computational framework for the generation of ECG calibrated volumetric models of human atrial electrophysiology,An efficient end-to-end computational framework for the generation of ECG calibrated volumetric models of human atrial electrophysiology,2026,10.1016/j.media.2025.103822
NS0797,NS0795,doi,OUT,Digital and emerging technologies to evaluate and restore socio-ecological production landscapes and seascapes: a systematic review,Digital and emerging technologies to evaluate and restore socio-ecological production landscapes and seascapes: a systematic review,2025,10.1007/s10708-025-11544-w
NS0798,NS0796,doi,OUT,Digital twin–enabled hybrid scheduling framework for multi-product cellular manufacturing systems,Digital twin–enabled hybrid scheduling framework for multi-product cellular manufacturing systems,2026,10.1080/0951192X.2026.2626922
NS0799,NS0797,doi,OUT,Adaptive Multi-Objective Reinforcement Learning for Real-Time Manufacturing Robot Control,Adaptive Multi-Objective Reinforcement Learning for Real-Time Manufacturing Robot Control,2025,10.3390/machines13121148
NS0800,NS0798,doi,OUT,AI and Data-Driven Sustainable Design and Manufacturing,AI and Data-Driven Sustainable Design and Manufacturing,2026,10.1007/978-3-032-19829-7_18
NS0801,NS0799,doi,OUT,Digital Twin-Enabled Smart Operation and Maintenance Framework With Generative AI Design of Intelligent Manufacturing Systems,Digital Twin-Enabled Smart Operation and Maintenance Framework With Generative AI Design of Intelligent Manufacturing Systems,2026,10.1109/TR.2025.3646186
NS0802,NS0800,doi,OUT,Digital Twins for Intelligent Production of Submarine Optical Fibers,Digital Twins for Intelligent Production of Submarine Optical Fibers,2026,10.1007/978-3-032-07675-5_14
NS0803,NS0801,doi,OUT,"Optimizing operations of flexible assembly systems: demonstration of a digital twin concept with optimized planning and control, sensors and visualization","Optimizing operations of flexible assembly systems: demonstration of a digital twin concept with optimized planning and control, sensors and visualization",2025,10.1007/s10845-024-02537-6
NS0806,NS0807,doi,OUT,Blockchain-Secured Multi-Agent Digital Twin Framework for Distributed Manufacturing With Fuzzy PID Control,Blockchain-Secured Multi-Agent Digital Twin Framework for Distributed Manufacturing With Fuzzy PID Control,2026,10.1109/MCOMSTD.2025.3648845
NS0810,NS0811,doi,OUT,Extending ISO 23247: A Production Logistics Information Model for Integrated Digital Twins,Extending ISO 23247: A Production Logistics Information Model for Integrated Digital Twins,2026,10.1007/978-3-032-03515-8_35
NS0812,NS0813,doi,OUT,Industry 4.0: digital technologies for sustainable outcomes,Industry 4.0: digital technologies for sustainable outcomes,2026,10.1016/B978-0-443-32880-0.00025-5
NS0813,NS0323,doi,OUT,Dynamics of an industrial centrifugal atomizer with application to digital twin–based predictive maintenance,Dynamics of an industrial centrifugal atomizer with application to digital twin–based predictive maintenance,2026,10.1007/s00170-026-18246-8
NS0815,NS0326,doi,OUT,Early Fault Detection and Diagnosis in Industrial Machines: An Approach Using Digital Twins,Early Fault Detection and Diagnosis in Industrial Machines: An Approach Using Digital Twins,2026,10.1109/ACCESS.2026.3651993
NS0822,NS0824,doi,OUT,Strategic Management Consultancy in the Age of Industry 5.0: Leveraging the Gig Economy for Business Transformation,Strategic Management Consultancy in the Age of Industry 5.0: Leveraging the Gig Economy for Business Transformation,2026,10.1201/9781032630717-20
NS0823,NS0826,doi,OUT,Cognitive Digital Twin for industrial maintenance: operational framework for fault detection and diagnosis,Cognitive Digital Twin for industrial maintenance: operational framework for fault detection and diagnosis,2025,10.1016/j.jii.2025.100974
NS0824,NS0827,doi,OUT,VR Simulation and Education for Additive Manufacturing in Medicine: A Process-Oriented Engineering Approach,VR Simulation and Education for Additive Manufacturing in Medicine: A Process-Oriented Engineering Approach,2026,10.1007/978-3-032-23089-8_1
NS0827,NS0829,doi,OUT,Multiphysics Simulation and Machine Learning-Based Validation of Thermal-Fluid-Structural Coupling in Scroll Compressors,Multiphysics Simulation and Machine Learning-Based Validation of Thermal-Fluid-Structural Coupling in Scroll Compressors,2025,10.1145/3778886.3778929
NS0831,NS0831,doi,OUT,Research on multi-source data fusion and dynamic modeling technology for industrial production processes based on digital twins,Research on multi-source data fusion and dynamic modeling technology for industrial production processes based on digital twins,2026,10.1049/icp.2025.4029
NS0833,NS0352,doi,OUT,Development of a Digital Twin Model for a Hydrogen Production Plant Based on Artificial Intelligence Techniques,Development of a Digital Twin Model for a Hydrogen Production Plant Based on Artificial Intelligence Techniques,2026,10.1109/ACCESS.2026.3673299
NS0836,NS0836,doi,OUT,Digital Twin-Enabled Quality Assurance Analysis of Metal Manufactured Parts Based on Neural Networks Applied to 3D Meshes,Digital Twin-Enabled Quality Assurance Analysis of Metal Manufactured Parts Based on Neural Networks Applied to 3D Meshes,2026,10.1007/978-3-032-07675-5_9
NS0838,NS0838,doi,OUT,Cognitive Industrial Twin–a Survey,Cognitive Industrial Twin–a Survey,2026,10.1007/978-3-032-21654-0_1
NS0842,NS0841,doi,OUT,Revolutionizing Manufacturing with Emerging: Technologies and Ethical Challenges in Industry 5.0,Revolutionizing Manufacturing with Emerging: Technologies and Ethical Challenges in Industry 5.0,2026,10.1201/9781003559146-11
NS0844,NS0843,doi,OUT,Fundamentals of Industry 4.0 and sustainability,Fundamentals of Industry 4.0 and sustainability,2026,10.1016/B978-0-443-32880-0.00014-0
NS0845,NS0844,doi,OUT,Design and validation of a flexible framework for developing generic digital twins for Industry 4.0,Design and validation of a flexible framework for developing generic digital twins for Industry 4.0,2025,10.1038/s41598-025-28049-8
NS0847,NS0846,doi,OUT,Building Modeling Process Using Point Cloud Data and the Digital Twin Approach: An Industrial Case Study from Turkey,Building Modeling Process Using Point Cloud Data and the Digital Twin Approach: An Industrial Case Study from Turkey,2025,10.3390/buildings15244469
NS0848,NS0847,doi,OUT,Multi-objective optimization of photovoltaic greenhouses with modelling and field validation,Multi-objective optimization of photovoltaic greenhouses with modelling and field validation,2025,10.1016/j.solener.2025.113938
NS0849,NS0848,doi,OUT,Development of a Multi-Modal Sensor Fusion Framework for Digital Twin Synchronization in Smart Manufacturing,Development of a Multi-Modal Sensor Fusion Framework for Digital Twin Synchronization in Smart Manufacturing,2026,10.1109/SoutheastCon63549.2026.11476069
NS0850,NS0849,doi,OUT,"Leveraging Blockchain and Digital Twins for Low-Carbon, Circular Supply Chains: Evidence from the Moroccan Manufacturing Sector","Leveraging Blockchain and Digital Twins for Low-Carbon, Circular Supply Chains: Evidence from the Moroccan Manufacturing Sector",2026,10.3390/su18020991
NS0856,NS0856,title_year,OUT,Artificial Intelligence and Digital Twins for Sustainable Production Systems,Artificial Intelligence and Digital Twins for Sustainable Production Systems,2025,
NS0858,NS0858,doi,OUT,Semantic and modular orchestration of AI-driven digital twins for industrial interoperability and optimization,Semantic and modular orchestration of AI-driven digital twins for industrial interoperability and optimization,2025,10.1016/j.jii.2025.100959
NS0860,NS0860,doi,OUT,From Digital Twins to Immersive Manufacturing: XR and Gesture-Based Control for Enhancing Human–Robot Collaboration,From Digital Twins to Immersive Manufacturing: XR and Gesture-Based Control for Enhancing Human–Robot Collaboration,2026,10.1049/cim2.70055
NS0862,NS0862,doi,OUT,End-to-end digital twin software for continuous mRNA manufacturing,End-to-end digital twin software for continuous mRNA manufacturing,2025,10.1016/j.ijpharm.2025.126301
NS0863,NS0863,doi,OUT,An Integrated Cyber-Physical Digital Twin Architecture with Quantitative Feedback Theory Robust Control for NIS2-Aligned Industrial Robotics,An Integrated Cyber-Physical Digital Twin Architecture with Quantitative Feedback Theory Robust Control for NIS2-Aligned Industrial Robotics,2026,10.3390/s26020613
NS0864,NS0864,doi,OUT,Research on the construction process modeling and dynamic control algorithm of wear-resistant ground of super-large workshop based on digital twin,Research on the construction process modeling and dynamic control algorithm of wear-resistant ground of super-large workshop based on digital twin,2026,10.1049/icp.2025.4111
NS0866,NS0866,doi,OUT,Drivers of digital twin adoption in smart ports: a systematic review of empirical evidence,Drivers of digital twin adoption in smart ports: a systematic review of empirical evidence,2026,10.1080/18366503.2026.2644703
NS0869,NS0869,doi,OUT,Application of Genetic Algorithms for Automated Parameter Selection in Continuous Chemical Process Systems,Application of Genetic Algorithms for Automated Parameter Selection in Continuous Chemical Process Systems,2026,10.1007/978-3-032-14742-4_28
NS0870,NS0870,doi,OUT,Digital Twin Frameworks for Oil and Gas Processing Plants: A Comprehensive Literature Review,Digital Twin Frameworks for Oil and Gas Processing Plants: A Comprehensive Literature Review,2025,10.3390/pr13113488
